chara,title,
高上透（たかがみ とおる）,我が家のお稲荷さま。,
高上春樹（たかがみ はるき）,我が家のお稲荷さま。,
高上美夜子（たかがみ みやこ）,我が家のお稲荷さま。,
シロ,我が家のお稲荷さま。,
三槌龍彦（みづち たつひこ）,我が家のお稲荷さま。,
柱女（はしらめ）,我が家のお稲荷さま。,
佐倉美咲（さくら みさき）,我が家のお稲荷さま。,
佐倉千晴（さくら　ちはる）,我が家のお稲荷さま。,
宮部紅葉（みやべ もみじ）,我が家のお稲荷さま。,
清麻呂（きよまろ）,我が家のお稲荷さま。,
天狐玉耀（てんこ ぎょくよう）,我が家のお稲荷さま。,
拝一刀（おがみ いっとう）,我が家のお稲荷さま。,
大五郎（だいごろう）,我が家のお稲荷さま。,
矢野めぐみ,我が家のお稲荷さま。,
橋本緑（はしもと みどり）,我が家のお稲荷さま。,
杉野（すぎの）、寺岡（てらおか）、大塚（おおつか）,我が家のお稲荷さま。,
久保田秋一（くぼた しゅういち）,我が家のお稲荷さま。,
半田隆（はんだ りゅう）,我が家のお稲荷さま。,
川島先生（かわしませんせい）,我が家のお稲荷さま。,
倉知（くらち）,我が家のお稲荷さま。,
木蓮（もくれん）,我が家のお稲荷さま。,
恵比寿（えびす）,我が家のお稲荷さま。,
光牙&影牙（こうが&えいが）,我が家のお稲荷さま。,
鴫守（しぎもり）,我が家のお稲荷さま。,
六瓢（むびょう）,我が家のお稲荷さま。,
狼＆羊,我が家のお稲荷さま。,
橋姫（はしひめ）,我が家のお稲荷さま。,
岩薙（いわなぎ）,我が家のお稲荷さま。,
お鈴（おすず）,我が家のお稲荷さま。,
猫女,我が家のお稲荷さま。,
月読（つくよみ）,我が家のお稲荷さま。,
汨羅（べきら）,我が家のお稲荷さま。,
貧乏神（びんぼうがみ）,我が家のお稲荷さま。,
槐（えんじゅ）,我が家のお稲荷さま。,
ナグマ,我が家のお稲荷さま。,
トミネ,我が家のお稲荷さま。,
サイノキ,我が家のお稲荷さま。,
シメノギ,我が家のお稲荷さま。,
ミヤベ、アズマ、ハルニワ,我が家のお稲荷さま。,
イナモチ,我が家のお稲荷さま。,
コトジノヌシ,我が家のお稲荷さま。,
モグカズ／モグツグ／モグゾー,我が家のお稲荷さま。,
豆翡翠（まめひすい）,我が家のお稲荷さま。,
透を狙っていた介虫,我が家のお稲荷さま。,
座敷童子,我が家のお稲荷さま。,
芹沼 花依（せりぬま かえ）,私がモテてどうすんだ,45
六見 遊馬（むつみ あすま）,私がモテてどうすんだ,
五十嵐 祐輔（いがらし ゆうすけ）,私がモテてどうすんだ,
七島 希（ななしま のぞむ）,私がモテてどうすんだ,
四ノ宮 隼人（しのみや はやと）,私がモテてどうすんだ,
二科 志麻（にしな しま）,私がモテてどうすんだ,
中野 あまね（なかの あまね）,私がモテてどうすんだ,
三星 建（みつぼしたける）,私がモテてどうすんだ,
八城（やしろ）,私がモテてどうすんだ,
木村公平 (きむら こうへい),私がモテてどうすんだ,
岩城 (いわき),私がモテてどうすんだ,
芹沼 拓郎（せりぬま たくろう）,私がモテてどうすんだ,
芹沼 みつこ（せりぬま みつこ）,私がモテてどうすんだ,
芹沼 英男（せりぬま ひでお）,私がモテてどうすんだ,
花依の祖母,私がモテてどうすんだ,
花依の祖父,私がモテてどうすんだ,
六見 一馬（むつみ かずま）,私がモテてどうすんだ,
七島 光（ななしま きらり）,私がモテてどうすんだ,
シオン,私がモテてどうすんだ,
テラ,私がモテてどうすんだ,
百鬼 鮫虎 （ひゃっき さめとら）,私がモテてどうすんだ,
朱（あかね）,私がモテてどうすんだ,
黒木 智子（くろき ともこ） / もこっち,私がモテないのはどう考えてもお前らが悪い!,45
黒木 智貴（くろき ともき）,私がモテないのはどう考えてもお前らが悪い!,
智子の母親,私がモテないのはどう考えてもお前らが悪い!,
智子の父親,私がモテないのはどう考えてもお前らが悪い!,
里崎 希心（さとざき きこ） / きーちゃん,私がモテないのはどう考えてもお前らが悪い!,
成瀬 優（なるせ ゆう） / ゆうちゃん,私がモテないのはどう考えてもお前らが悪い!,
小宮山 琴美（こみやま ことみ）,私がモテないのはどう考えてもお前らが悪い!,
根元 陽菜（ねもと ひな）,私がモテないのはどう考えてもお前らが悪い!,
田村 ゆり（たむら ゆり）,私がモテないのはどう考えてもお前らが悪い!,
吉田 茉咲（よしだ まさき）,私がモテないのはどう考えてもお前らが悪い!,
内 笑美莉（うち えみり） / うっちー,私がモテないのはどう考えてもお前らが悪い!,
田中 真子（たなか まこ）,私がモテないのはどう考えてもお前らが悪い!,
初芝（はつしば）,私がモテないのはどう考えてもお前らが悪い!,
岡田 茜（おかだ あかね）,私がモテないのはどう考えてもお前らが悪い!,
清田 良典（きよた よしのり）,私がモテないのはどう考えてもお前らが悪い!,
加藤 明日香（かとう あすか）,私がモテないのはどう考えてもお前らが悪い!,
南 小陽（みなみ こはる）,私がモテないのはどう考えてもお前らが悪い!,
二木 四季（ふたき しき）,私がモテないのはどう考えてもお前らが悪い!,
伊藤 光（いとう ひかり）,私がモテないのはどう考えてもお前らが悪い!,
三家（みけ）,私がモテないのはどう考えてもお前らが悪い!,
和田（わだ）,私がモテないのはどう考えてもお前らが悪い!,
柿沼（かきぬま）,私がモテないのはどう考えてもお前らが悪い!,
宮崎（みやざき）,私がモテないのはどう考えてもお前らが悪い!,
かよ,私がモテないのはどう考えてもお前らが悪い!,
杏奈（あんな）,私がモテないのはどう考えてもお前らが悪い!,
麗奈（れな）,私がモテないのはどう考えてもお前らが悪い!,
夏帆（かほ）,私がモテないのはどう考えてもお前らが悪い!,
成田 美保（なりた みほ）,私がモテないのはどう考えてもお前らが悪い!,
佐々木 風夏（ささき ふうか）,私がモテないのはどう考えてもお前らが悪い!,
今江 恵美（いまえ めぐみ）,私がモテないのはどう考えてもお前らが悪い!,
井口 朱里（いぐち あかり）,私がモテないのはどう考えてもお前らが悪い!,
紗弥加（さやか）,私がモテないのはどう考えてもお前らが悪い!,
平沢 雫 (ひらさわ しずく),私がモテないのはどう考えてもお前らが悪い!,
荻野（おぎの）,私がモテないのはどう考えてもお前らが悪い!,
伊志嶺 潤（いしみね じゅん）,私がモテないのはどう考えてもお前らが悪い!,
小坂（こさか）,私がモテないのはどう考えてもお前らが悪い!,
川本（かわもと）,私がモテないのはどう考えてもお前らが悪い!,
青松（あおまつ）,私がモテないのはどう考えてもお前らが悪い!,
星野 みやこ（ほしの みやこ）,私に天使が舞い降りた!,45
白咲 花（しろさき はな）,私に天使が舞い降りた!,
星野 ひなた（ほしの ひなた）,私に天使が舞い降りた!,
姫坂 乃愛（ひめさか のあ）,私に天使が舞い降りた!,
松本 香子（まつもと こうこ）,私に天使が舞い降りた!,
種村 小依（たねむら こより）,私に天使が舞い降りた!,
小之森 夏音（このもり かのん）,私に天使が舞い降りた!,
星野 千鶴（ほしの ちづる）,私に天使が舞い降りた!,
白咲 春香（しろさき はるか）,私に天使が舞い降りた!,
姫坂 エミリー（ひめさか エミリー）,私に天使が舞い降りた!,
山中先生,私に天使が舞い降りた!,
ジュディ・アボット,私のあしながおじさん,45
サリー・マクブライド,私のあしながおじさん,
ジュリア・ルートレッジ・ペンデルトン,私のあしながおじさん,
ジャーヴィス・ペンデルトン,私のあしながおじさん,
ジミー・マクブライド,私のあしながおじさん,
キャサリン・リペット院長,私のあしながおじさん,
サディ,私のあしながおじさん,
トミー,私のあしながおじさん,
エミリー,私のあしながおじさん,
エステル,私のあしながおじさん,
ジョアンナ・スローン,私のあしながおじさん,
ハーマン・メルノア,私のあしながおじさん,
レオノラ・フェントン,私のあしながおじさん,
ハーディ,私のあしながおじさん,
女学院の校長,私のあしながおじさん,
ジョージ・センプル,私のあしながおじさん,
エリザ・センプル,私のあしながおじさん,
アマサイ,私のあしながおじさん,
キャリー,私のあしながおじさん,
パターソン夫人,私のあしながおじさん,
ポール・パターソン,私のあしながおじさん,
カレン・パターソン,私のあしながおじさん,
シンディ・パターソン,私のあしながおじさん,
エルザ,私のあしながおじさん,
ウォルター・グリグス,私のあしながおじさん,
ボブ,私のあしながおじさん,
ジョージ・フェントン,私のあしながおじさん,
メアリー・ランバート,私のあしながおじさん,
マーゴット・フォスター,私のあしながおじさん,
キャサリン,私のあしながおじさん,
ジュリアの母,私のあしながおじさん,
喪黒福造（もぐろ ふくぞう）,笑ゥせぇるすまん,45
頼母雄介,笑ゥせぇるすまん,
鳴金,笑ゥせぇるすまん,
鬼田,笑ゥせぇるすまん,
かなこ,笑ゥせぇるすまん,
小宮友雄（漫画版：別野仁生）,笑ゥせぇるすまん,
浦成平一,笑ゥせぇるすまん,
茂手内 蛾次郎（もてうち がじろう）,笑ゥせぇるすまん,
珍奇堂店主,笑ゥせぇるすまん,
柿田アゲル（かきた- ）,笑ゥせぇるすまん,
ワニオ,笑ゥせぇるすまん,
今仁 見手郎（いまに みてろう）,笑ゥせぇるすまん,
佐木 キザオ（さき- ）,笑ゥせぇるすまん,
喪黒福造（もぐろ ふくぞう）,笑ゥせぇるすまんNEW,45
客,笑ゥせぇるすまんNEW,
頼母雄介,笑ゥせぇるすまんNEW,
鳴金,笑ゥせぇるすまんNEW,
鬼田,笑ゥせぇるすまんNEW,
かなこ,笑ゥせぇるすまんNEW,
小宮友雄（漫画版：別野仁生）,笑ゥせぇるすまんNEW,
浦成平一,笑ゥせぇるすまんNEW,
茂手内 蛾次郎（もてうち がじろう）,笑ゥせぇるすまんNEW,
珍奇堂店主,笑ゥせぇるすまんNEW,
柿田アゲル（かきた- ）,笑ゥせぇるすまんNEW,
ワニオ,笑ゥせぇるすまんNEW,
今仁 見手郎（いまに みてろう）,笑ゥせぇるすまんNEW,
佐木 キザオ（さき- ）,笑ゥせぇるすまんNEW,
ベビルくん,ワンダーベビルくん,45
ワンダーハンマー,ワンダーベビルくん,
パピ、プペ、ポー,ワンダーベビルくん,
小野寺 良太,ワンダーベビルくん,
テンチイ,ワンダーベビルくん,
翔子,ワンダーベビルくん,
パパ,ワンダーベビルくん,
ママ,ワンダーベビルくん,
ペコロ,ワンダーベビルくん,
ダーリン,ワンダーベビルくん,
ルリ,ワンダーベビルくん,
バンキン,ワンダーベビルくん,
ピンキ,ワンダーベビルくん,
キラー,ワンダーベビルくん,
ベビルパパ,ワンダーベビルくん,
ムカエル,ワンダーベビルくん,
校長,ワンダーベビルくん,
彦乃,ワンダーベビルくん,
ルリのママ,ワンダーベビルくん,
バンキンのパパ,ワンダーベビルくん,
大鐘夫人,ワンダーベビルくん,
ニワトリ,ワンダーベビルくん,
小林少年,わんぱく探偵団,45
おトコ,わんぱく探偵団,
チビちん,わんぱく探偵団,
ステやん,わんぱく探偵団,
マメたん,わんぱく探偵団,
デブとん,わんぱく探偵団,
明智小五郎,わんぱく探偵団,
中村警部,わんぱく探偵団,
怪人二十面相,わんぱく探偵団,
サイタマ（ハゲマント）,ワンパンマン,45
ジェノス（鬼サイボーグ）,ワンパンマン,
バング（シルバーファング）,ワンパンマン,
キング,ワンパンマン,
フブキ（地獄のフブキ）,ワンパンマン,
ブラスト,ワンパンマン,
タツマキ（戦慄のタツマキ）,ワンパンマン,
カミカゼ（アトミック侍）,ワンパンマン,
童帝,ワンパンマン,
ボフォイ博士（メタルナイト）,ワンパンマン,
ゾンビマン,ワンパンマン,
駆動騎士,ワンパンマン,
豚神,ワンパンマン,
超合金クロビカリ,ワンパンマン,
番犬マン,ワンパンマン,
閃光のフラッシュ,ワンパンマン,
バッド（金属バット）,ワンパンマン,
タンクトップマスター,ワンパンマン,
ぷりぷりプリズナー,ワンパンマン,
イケメン仮面アマイマスク,ワンパンマン,
イアイアン,ワンパンマン,
オカマイタチ,ワンパンマン,
ブシドリル,ワンパンマン,
重戦車フンドシ,ワンパンマン,
ブルーファイア,ワンパンマン,
テジナーマン,ワンパンマン,
デスガトリング,ワンパンマン,
スティンガー,ワンパンマン,
ツインテール,ワンパンマン,
大哲人,ワンパンマン,
バタフライDX,ワンパンマン,
ゲンジ（雷光ゲンジ）,ワンパンマン,
マックス（イナズマックス）,ワンパンマン,
一発屋（ワンショッター）,ワンパンマン,
グリーン,ワンパンマン,
三日月フトマユゲ,ワンパンマン,
スマイルマン,ワンパンマン,
黄金ボール,ワンパンマン,
バネヒゲ,ワンパンマン,
ナルシストイック,ワンパンマン,
桃テリー,ワンパンマン,
フォルテ,ワンパンマン,
シャドーリング,ワンパンマン,
ドールマスター,ワンパンマン,
ヘビィコング,ワンパンマン,
フェザー,ワンパンマン,
エアー,ワンパンマン,
鎖ガマ,ワンパンマン,
スネック（原作では〈アクロバティック白スーツ〉、村田版では〈蛇咬拳のスネック〉）,ワンパンマン,
マツゲ,ワンパンマン,
山猿,ワンパンマン,
ワイルドホーン,ワンパンマン,
メガネ,ワンパンマン,
ピンクホーネット,ワンパンマン,
スメルマスター,ワンパンマン,
引きこも侍,ワンパンマン,
ガンガン,ワンパンマン,
ブッチャー,ワンパンマン,
ジェットナイスガイ,ワンパンマン,
ニードルスター,ワンパンマン,
ダークネスブレイド,ワンパンマン,
ピコー,ワンパンマン,
クライングマン,ワンパンマン,
罠天狗,ワンパンマン,
主将（キャプテン）ミズキ,ワンパンマン,
三節棍のリリー,ワンパンマン,
骨,ワンパンマン,
マッシュルーム,ワンパンマン,
ダブルフォール,ワンパンマン,
シューター,ワンパンマン,
パイナップル,ワンパンマン,
無免ライダー,ワンパンマン,
怪縛のシェル,ワンパンマン,
十字キー,ワンパンマン,
喪服サスペンダー,ワンパンマン,
フードバトラーフトシ,ワンパンマン,
電池,ワンパンマン,
アーマード係長,ワンパンマン,
ギアスパー,ワンパンマン,
赤マフ,ワンパンマン,
ガスマスクカウボーイ（スカンクボーイガスマスク）,ワンパンマン,
グレイブエイト,ワンパンマン,
エコロ爺,ワンパンマン,
モノクロス,ワンパンマン,
ダイナマイトマン,ワンパンマン,
アングリーマン,ワンパンマン,
ウマボーン,ワンパンマン,
スタッドレス,ワンパンマン,
院卒,ワンパンマン,
ポイズン,ワンパンマン,
ブンブンマン,ワンパンマン,
ひょっとこ,ワンパンマン,
土星マン,ワンパンマン,
赤鼻,ワンパンマン,
オールバックマン,ワンパンマン,
チェリオン、ファンタス,ワンパンマン,
モヒカン,ワンパンマン,
スイム,ワンパンマン,
肩パッド,ワンパンマン,
ミズテッポウ,ワンパンマン,
タンクトップベジタリアン,ワンパンマン,
タンクトップブラックホール,ワンパンマン,
タンクトップタイガー,ワンパンマン,
タンクトップガール,ワンパンマン,
タンクトップロカビリー,ワンパンマン,
タンクトップジャングル,ワンパンマン,
タンクトップアルデンテ,ワンパンマン,
タンクトップレーサー,ワンパンマン,
タンクトップ仮面,ワンパンマン,
タンクトップスイマー,ワンパンマン,
タンクトップハッター,ワンパンマン,
アゴーニ,ワンパンマン,
シッチ,ワンパンマン,
ヒゲ職員,ワンパンマン,
メガネ職員,ワンパンマン,
Z支部オペレーター,ワンパンマン,
マッコイ,ワンパンマン,
ゼイミート,ワンパンマン,
ギッシュ局長,ワンパンマン,
シババワ,ワンパンマン,
ナリンキ,ワンパンマン,
ワガンマ,ワンパンマン,
セキンガル,ワンパンマン,
シズカ,ワンパンマン,
ワクチンマン,ワンパンマン,
カニランテ,ワンパンマン,
天才と筋肉兄弟（村田版ではフケガオとマルゴリ）,ワンパンマン,
地底王,ワンパンマン,
地底人,ワンパンマン,
深海王,ワンパンマン,
海人族（アニメ版では深海族）,ワンパンマン,
天空王,ワンパンマン,
森林王,ワンパンマン,
森林族,ワンパンマン,
ジーナス博士,ワンパンマン,
モスキート娘,ワンパンマン,
カマキュリー,ワンパンマン,
ナメクジャラス,ワンパンマン,
カエル男,ワンパンマン,
アーマードゴリラ,ワンパンマン,
獣王,ワンパンマン,
グランドドラゴン,ワンパンマン,
阿修羅カブト,ワンパンマン,
ボロス,ワンパンマン,
暗黒盗賊団ダークマター最上位戦闘員,ワンパンマン,
メルザルガルド,ワンパンマン,
グロリバース,ワンパンマン,
ゲリュガンシュプ,ワンパンマン,
ギョロギョロ,ワンパンマン,
怪人王オロチ,ワンパンマン,
ゴウケツ,ワンパンマン,
大怪蟲 ムカデ長老,ワンパンマン,
黒い精子,ワンパンマン,
ホームレス帝,ワンパンマン,
エビル天然水,ワンパンマン,
ブサイク大総統,ワンパンマン,
ハグキ,ワンパンマン,
育ち過ぎたポチ（村田版では育ちすぎたポチ）,ワンパンマン,
ニャーン,ワンパンマン,
疾風のウィンド,ワンパンマン,
業火のフレイム,ワンパンマン,
キリサキング,ワンパンマン,
蟲神,ワンパンマン,
フェニックス男,ワンパンマン,
転生フェニックス男,ワンパンマン,
ムカデ先輩,ワンパンマン,
ヒトトリグサ,ワンパンマン,
ムカデ後輩,ワンパンマン,
ラフレシドン,ワンパンマン,
サイレスラー,ワンパンマン,
マーシャルゴリラ,ワンパンマン,
舞妓プラズマ,ワンパンマン,
電気ナマズ男,ワンパンマン,
怪人姫 メガネメガミ,ワンパンマン,
怪人姫 弩S,ワンパンマン,
ガンリキ,ワンパンマン,
百々目蛸,ワンパンマン,
拳闘魔人,ワンパンマン,
ヘドロクラゲ,ワンパンマン,
バンパイア（血統書付）,ワンパンマン,
ダイショッカン,ワンパンマン,
魔ロン毛,ワンパンマン,
カオハギ,ワンパンマン,
覚醒ゴキブリ,ワンパンマン,
ギョフリー,ワンパンマン,
三羽ガラス,ワンパンマン,
フリーハガー,ワンパンマン,
爆走兄弟 レップウとゴウカ,ワンパンマン,
デストロクロリディウム,ワンパンマン,
シャワーヘッド,ワンパンマン,
超マウス,ワンパンマン,
イッカク,ワンパンマン,
ジャガン,ワンパンマン,
バキューマ,ワンパンマン,
剣鬼ブッタギリー,ワンパンマン,
機神ヅシモフ（村田版ではG4）,ワンパンマン,
機神G5,ワンパンマン,
狂サイボーグ（村田版では暴走サイボーグ）,ワンパンマン,
昆布インフィニティ,ワンパンマン,
巨大隕石,ワンパンマン,
シタノビール,ワンパンマン,
巨大黒烏,ワンパンマン,
タコヅメ男,ワンパンマン,
原始人スッポン,ワンパンマン,
豚の貯金バコン,ワンパンマン,
電気のヒモの化身,ワンパンマン,
17万年ゼミ,ワンパンマン,
17万年ゼミ幼虫,ワンパンマン,
17万年ゼミ成虫,ワンパンマン,
扇風鬼,ワンパンマン,
奇襲梅,ワンパンマン,
グリズニャー,ワンパンマン,
ガメベロス,ワンパンマン,
ハエトリノ,ワンパンマン,
ホホジロウ,ワンパンマン,
究極生命体ギガギガン,ワンパンマン,
ホットドッグ,ワンパンマン,
ウロコドン,ワンパンマン,
闘牛ガエル,ワンパンマン,
ビールッパラー,ワンパンマン,
人喰いカピバラ,ワンパンマン,
双頭ツチノコ,ワンパンマン,
合成獣,ワンパンマン,
ケンザンネズミ,ワンパンマン,
ブラックバイセン,ワンパンマン,
マッチョダイコン,ワンパンマン,
やせ細りモヤシ,ワンパンマン,
テンペスト三兄弟,ワンパンマン,
バリカスタムよ649ZマークⅡ,ワンパンマン,
古代王,ワンパンマン,
冥界王 プル豚,ワンパンマン,
ヤミ金魚,ワンパンマン,
メンズエステマン,ワンパンマン,
ハンマーヘッド,ワンパンマン,
バネロ,ワンパンマン,
ブルブル,ワンパンマン,
ヒャッハアックス,ワンパンマン,
ビッグアイアン,ワンパンマン,
シリアルボマー,ワンパンマン,
ソニック（音速のソニック）,ワンパンマン,
ガロウ,ワンパンマン,
チャランコ,ワンパンマン,
ボンブ,ワンパンマン,
ニガムシ,ワンパンマン,
スイリュー,ワンパンマン,
バクザン,ワンパンマン,
チョゼ,ワンパンマン,
ザッコス,ワンパンマン,
リンリン,ワンパンマン,
ベンパッツ,ワンパンマン,
ボルテーン,ワンパンマン,
ハムキチ,ワンパンマン,
ロジー,ワンパンマン,
バズズ,ワンパンマン,
デーブ,ワンパンマン,
ガトリン,ワンパンマン,
メンタイ,ワンパンマン,
ジャクメン,ワンパンマン,
カミカゼ,ワンパンマン,
ニチリン,ワンパンマン,
アマハレ,ワンパンマン,
ザンバイ,ワンパンマン,
ハラギリ,ワンパンマン,
サイコス,ワンパンマン,
破け学ランず,ワンパンマン,
クセーノ博士,ワンパンマン,
占い師,ワンパンマン,
クマさん,ワンパンマン,
不細工な子供（村田版ではタレオ）,ワンパンマン,
ゼンコ,ワンパンマン,
実況（名前不明）,ワンパンマン,
たっちゃん,ワンパンマン,
神,ワンパンマン,
エリカ,ワンパンマン,
アクセル,ワンパンマン,
ライデン,ワンパンマン,
WARN,ワンパンマン,
呉服屋,ワンパンマン,
