chara,title,
マンティコア (Manticore),マイリトルポニー～トモダチは魔法～,
パクパク虫 (Parasprites),マイリトルポニー～トモダチは魔法～,
ホイティートイティー (Hoity Toity),マイリトルポニー～トモダチは魔法～,
スピットファイア (Spitfire),マイリトルポニー～トモダチは魔法～,
サファイアショアーズ (Sapphire Shores),マイリトルポニー～トモダチは魔法～,
フォトフィニッシュ (Photo Finish),マイリトルポニー～トモダチは魔法～,
ブレイバーン (Braeburn),マイリトルポニー～トモダチは魔法～,
リトルストロングハート (Little Strong Heart),マイリトルポニー～トモダチは魔法～,
チーフサンダーフーブス (Chief Thunder Hooves),マイリトルポニー～トモダチは魔法～,
シルバースター保安官 (Sheriff Silver Star),マイリトルポニー～トモダチは魔法～,
プリンス・ブルーブラッド (Prince Blue Blood),マイリトルポニー～トモダチは魔法～,
ダーリンドゥー (Daring Doo),マイリトルポニー～トモダチは魔法～,
クランキー・ドゥードゥル・ドンキー (Cranky Doodle Donkey),マイリトルポニー～トモダチは魔法～,
マチルダ (Matilda),マイリトルポニー～トモダチは魔法～,
バブスシード (Babs Seed),マイリトルポニー～トモダチは魔法～,
ライトニングダスト (Lightning Dust),マイリトルポニー～トモダチは魔法～,
ミスピーチボトム (Ms. Peachbottom),マイリトルポニー～トモダチは魔法～,
ミスハーシュウィニー (Ms. Harshwhinny),マイリトルポニー～トモダチは魔法～,
フラッシュセントリー (Flash Sentry),マイリトルポニー～トモダチは魔法～,
スリポロメア (Suri Polomare),マイリトルポニー～トモダチは魔法～,
ココポメル (Coco Pommel),マイリトルポニー～トモダチは魔法～,
プリムヘムライン (Prim Hemline),マイリトルポニー～トモダチは魔法～,
ゴールディデリーシャス (Goldie Delicious),マイリトルポニー～トモダチは魔法～,
チーズサンドイッチ (Cheese Sandwich),マイリトルポニー～トモダチは魔法～,
トレンダーフーフ (Trenderhoof),マイリトルポニー～トモダチは魔法～,
シーブリーズ (Seabreeze),マイリトルポニー～トモダチは魔法～,
ブリージー (The Breezies),マイリトルポニー～トモダチは魔法～,
シルバーシル (Silver Shill),マイリトルポニー～トモダチは魔法～,
ダブルダイヤモンド (Double Diamond),マイリトルポニー～トモダチは魔法～,
シュガーベル (Sugar Belle),マイリトルポニー～トモダチは魔法～,
パーティーフェイバー (Party Favor),マイリトルポニー～トモダチは魔法～,
ナイトグライダー (Night Glider),マイリトルポニー～トモダチは魔法～,
トラブルシューズ (Trouble Shoes),マイリトルポニー～トモダチは魔法～,
ツリーハガー (Tree Hugger),マイリトルポニー～トモダチは魔法～,
ラザフォード王子 (Prince Rutherford),マイリトルポニー～トモダチは魔法～,
ムーンダンサー (Moon Dancer),マイリトルポニー～トモダチは魔法～,
サッシーサドルズ (Sassy Saddles),マイリトルポニー～トモダチは魔法～,
ファッションプレート (Fashion Plate),マイリトルポニー～トモダチは魔法～,
ウィンドライダー (Wind Rider),マイリトルポニー～トモダチは魔法～,
ストーミーフレア (Stormy Flare),マイリトルポニー～トモダチは魔法～,
スポイルドリッチ (Spoiled Rich),マイリトルポニー～トモダチは魔法～,
九内 伯斗（くない はくと）,魔王様、リトライ!,30
大野 晶（おおの あきら）,魔王様、リトライ!,
霧雨 零（きりさめ ぜろ）,魔王様、リトライ!,
アク,魔王様、リトライ!,
桐野 悠（きりの ゆう）,魔王様、リトライ!,
田原 勇（たはら いさみ）,魔王様、リトライ!,
加藤 勝（かとう まさる）、近藤 友哉（こんどう ともや）、野村 武文（のむら たけふみ）,魔王様、リトライ!,
藤崎 茜、的場 静、宮王子 蓮,魔王様、リトライ!,
トロン,魔王様、リトライ!,
ルナ・エレガント,魔王様、リトライ!,
キラー・クイーン,魔王様、リトライ!,
エンジェル・ホワイト,魔王様、リトライ!,
ミカン,魔王様、リトライ!,
ユキカゼ,魔王様、リトライ!,
ミンク,魔王様、リトライ!,
オルガン,魔王様、リトライ!,
サタニスト,魔王様、リトライ!,
ユートピア,魔王様、リトライ!,
ウォーキング,魔王様、リトライ!,
マージ,魔王様、リトライ!,
カーミヤ,魔王様、リトライ!,
グレオール,魔王様、リトライ!,
カーニバル,魔王様、リトライ!,
オルイット,魔王様、リトライ!,
ハニトラ,魔王様、リトライ!,
ドナ・ドナ,魔王様、リトライ!,
マーシャル・アーツ,魔王様、リトライ!,
コマンド・サンボ,魔王様、リトライ!,
マウント・フジ,魔王様、リトライ!,
イエイ,魔王様、リトライ!,
ナンデン・マンネン,魔王様、リトライ!,
ビンゴ,魔王様、リトライ!,
モモ,魔王様、リトライ!,
キョン,魔王様、リトライ!,
エビフライ・バタフライ,魔王様、リトライ!,
オ・ウンゴール,魔王様、リトライ!,
イーグル,魔王様、リトライ!,
願いの祠の神像,魔王様、リトライ!,
魔王の指輪（サタンリング）,魔王様、リトライ!,
ヲタメガ,魔王様、リトライ!,
魔王（まおう）,まおゆう魔王勇者,30
紅の学士（くれないのがくし）,まおゆう魔王勇者,
勇者（ゆうしゃ）,まおゆう魔王勇者,
白の剣士（しろのけんし）,まおゆう魔王勇者,
黒騎士（くろきし）,まおゆう魔王勇者,
メイド長（メイドちょう）,まおゆう魔王勇者,
メイド姉（メイドあね）／初登場：姉（あね）（アニメでは農奴姉）,まおゆう魔王勇者,
メイド妹（メイドいもうと）／初登場：妹（いもうと）（アニメでは農奴妹）,まおゆう魔王勇者,
ゴースト軍団（ゴーストぐんだん）,まおゆう魔王勇者,
女騎士（おんなきし）,まおゆう魔王勇者,
執事（しつじ）,まおゆう魔王勇者,
女魔法使い（おんなまほうつかい）,まおゆう魔王勇者,
銀（ぎん）,まおゆう魔王勇者,
白（しろ）,まおゆう魔王勇者,
藍（あお）,まおゆう魔王勇者,
商人子弟（しょうにんしてい）,まおゆう魔王勇者,
貴族子弟（きぞくしてい）,まおゆう魔王勇者,
軍人子弟（ぐんじんしてい）,まおゆう魔王勇者,
土木子弟（どぼくしてい）,まおゆう魔王勇者,
奏楽子弟（そうがくしてい）,まおゆう魔王勇者,
老賢者（ろうけんじゃ）,まおゆう魔王勇者,
夢魔鶫（むまつぐみ）,まおゆう魔王勇者,
明星雲雀（みょうじょうひばり）,まおゆう魔王勇者,
湖畔騎士団（こはんきしだん）,まおゆう魔王勇者,
地味聖職者（じみせいしょくしゃ）,まおゆう魔王勇者,
冬寂王（とうじゃくおう）,まおゆう魔王勇者,
冬寂王（とうじゃくおう）／初登場：冬の王子（ふゆのおうじ）,まおゆう魔王勇者,
将官（しょうかん）,まおゆう魔王勇者,
従僕（じゅうぼく）,まおゆう魔王勇者,
鉄腕王（てつわんおう）,まおゆう魔王勇者,
鉄国少尉（てつこくしょうい）,まおゆう魔王勇者,
氷雪の女王（ひょうせつのじょうおう）,まおゆう魔王勇者,
青年商人（せいねんしょうにん）,まおゆう魔王勇者,
辣腕会計（らつわんかいけい）,まおゆう魔王勇者,
中年商人（ちゅうねんしょうにん）,まおゆう魔王勇者,
王弟元帥（おうていげんすい）,まおゆう魔王勇者,
聖国王（せいこくおう）,まおゆう魔王勇者,
参謀軍師（さんぼうぐんし）,まおゆう魔王勇者,
聖王国将官（せいおうこくしょうかん）,まおゆう魔王勇者,
国務大臣（こくむだいじん）,まおゆう魔王勇者,
王室付き高司祭（おうしつつきこうしさい）,まおゆう魔王勇者,
大主教（だいしゅきょう）,まおゆう魔王勇者,
百合騎士団隊長（ゆりきしだんたいちょう）,まおゆう魔王勇者,
使者（ししゃ）,まおゆう魔王勇者,
灰青王（かいせいおう）,まおゆう魔王勇者,
白夜王（びゃくやおう）,まおゆう魔王勇者,
片目司令官（かためしれいかん）／初登場：司令官（しれいかん）,まおゆう魔王勇者,
肥満領主（ひまんりょうしゅ）,まおゆう魔王勇者,
傭兵隊長（ようへいたいちょう）,まおゆう魔王勇者,
生き残り傭兵（いきのこりようへい）,まおゆう魔王勇者,
ちび助傭兵、若造傭兵（ちびすけようへい、わかぞうようへい）,まおゆう魔王勇者,
器用な少年（きようなしょうねん）,まおゆう魔王勇者,
東の砦将（ひがしのさいしょう）,まおゆう魔王勇者,
副官（ふくかん）,まおゆう魔王勇者,
魔族娘（まぞくむすめ）,まおゆう魔王勇者,
火竜大公（かりゅうたいこう）,まおゆう魔王勇者,
火竜公女（かりゅうこうじょ）,まおゆう魔王勇者,
妖精女王（ようせいじょうおう）,まおゆう魔王勇者,
羽妖精（はねようせい）,まおゆう魔王勇者,
羽妖精侍女（はねようせいじじょ）,まおゆう魔王勇者,
蒼魔王（そうまおう）,まおゆう魔王勇者,
死人鴉（しびとがらす）,まおゆう魔王勇者,
紋章官（もんしょうかん）／暗殺者（あんさつしゃ）,まおゆう魔王勇者,
銀虎公（ぎんここう）,まおゆう魔王勇者,
南氷将軍（なんぴょうしょうぐん）,まおゆう魔王勇者,
獣牙双剣兵・獣牙投槍兵・獣牙鎚矛兵（じゅうがそうけんへい・じゅうがなげやりへい・じゅうがつちほこへい）,まおゆう魔王勇者,
紋様の長（もんようのおさ）,まおゆう魔王勇者,
鬼呼の姫巫女（おによびのひめみこ）,まおゆう魔王勇者,
鬼呼執政（おによびしっせい）,まおゆう魔王勇者,
碧鋼大将（へきこうたいしょう）,まおゆう魔王勇者,
巨人伯（きょじんはく）,まおゆう魔王勇者,
光の精霊（ひかりのせいれい）,まおゆう魔王勇者,
語り部（かたりべ）,まおゆう魔王勇者,
語り部師弟（かたりべしてい）,まおゆう魔王勇者,
ラハール,魔界戦記ディスガイア,30
エトナ,魔界戦記ディスガイア,
プリニー隊,魔界戦記ディスガイア,
姉御肌のプリニー,魔界戦記ディスガイア,
中ボス,魔界戦記ディスガイア,
アラミス,魔界戦記ディスガイア,
ゼニスキー,魔界戦記ディスガイア,
マデラス,魔界戦記ディスガイア,
アントワール,魔界戦記ディスガイア,
クリチェフスコイ,魔界戦記ディスガイア,
プレネール,魔界戦記ディスガイア,
ニジレッド・ニジブルー・ニジイエロー,魔界戦記ディスガイア,
サルディア,魔界戦記ディスガイア,
フロン,魔界戦記ディスガイア,
ブルカノ,魔界戦記ディスガイア,
ラミントン,魔界戦記ディスガイア,
ゴードン,魔界戦記ディスガイア,
ジェニファー,魔界戦記ディスガイア,
サーズデイ,魔界戦記ディスガイア,
カーチス,魔界戦記ディスガイア,
ドン・ホアキン,魔界戦記ディスガイア,
カーター総司令,魔界戦記ディスガイア,
超魔王バール,魔界戦記ディスガイア,
マージョリー,魔界戦記ディスガイア,
魔王プリエ,魔界戦記ディスガイア,
ハオ・ロンイェン,魔界戦記ディスガイア,
味影,魔界戦記ディスガイア,
魔王ゼタ,魔界戦記ディスガイア,
アデル,魔界戦記ディスガイア,
ロザリンド,魔界戦記ディスガイア,
アサギ,魔界戦記ディスガイア,
ヤスール,魔界戦記ディスガイア,
ヴェスヴィオ,魔界戦記ディスガイア,
シャス,魔界戦記ディスガイア,
キラ,魔界戦記ディスガイア,
ジェーン,魔界戦記ディスガイア,
オゾン,魔界戦記ディスガイア,
テール & エール,魔界戦記ディスガイア,
ヴィジャン,魔界戦記ディスガイア,
サクラ,魔界戦記ディスガイア,
グエン,魔界戦記ディスガイア,
アラジン,マギ,30
ウーゴくん,マギ,
アリババ・サルージャ,マギ,
アモン,マギ,
モルジアナ,マギ,
シンドバッド,マギ,
バアル,マギ,
ブァレフォール,マギ,
ゼパル,マギ,
フルフル,マギ,
フォカロル,マギ,
ヴェパール,マギ,
クローセル,マギ,
ドラコーン,マギ,
サヘル,マギ,
ジャーファル,マギ,
マスルール,マギ,
ヤムライハ,マギ,
シャルルカン・アメン・ラー,マギ,
ピスティ・ディアノス・アルテミーナ,マギ,
スパルトス・レオクセス,マギ,
ヒナホホ,マギ,
ミストラス・レオクセス,マギ,
ヴィッテル,マギ,
マハド,マギ,
練白瑛（れん はくえい）,マギ,
ピピリカ,マギ,
ルルム,マギ,
ダルダール、マーサ、アンジュ,マギ,
フリオ、スコルピアス、オリビア、ハオ、カロン,マギ,
練紅炎（れん こうえん）,マギ,
アガレス,マギ,
アシュタロス,マギ,
フェニクス,マギ,
練紅明（れん こうめい）,マギ,
ダンダリオン,マギ,
練紅覇（れん こうは）,マギ,
レラージュ,マギ,
練白龍（れん はくりゅう）,マギ,
ザガン,マギ,
ベリアル,マギ,
パイモン,マギ,
練紅玉（れん こうぎょく）,マギ,
ヴィネア,マギ,
練玉艶（れん ぎょくえん）,マギ,
練白徳（れん はくとく）,マギ,
練白雄（れん はくゆう）,マギ,
練白蓮（れん はくれん）,マギ,
練紅徳（れん こうとく）,マギ,
練紅琳（れん こうりん）,マギ,
ジュダル,マギ,
李青龍（り せいりゅう）,マギ,
周黒彪（しゅう こくひょう）,マギ,
炎彰（えんしょう）,マギ,
李青秀（り せいしゅう）,マギ,
楽禁（がくきん）,マギ,
周黒惇（しゅう こくとん）,マギ,
忠雲（ちゅううん）,マギ,
紅覇の従者,マギ,
純々（じゅんじゅん）,マギ,
仁々（じんじん）,マギ,
麗々（れいれい）,マギ,
関鳴鳳（かん めいほう）,マギ,
鳴才（めいさい）、鳴進（めいしん）、猛傑（もうけつ）、呂文丁秀（りょぶんていしゅう）、何候尚（かこうしょう）,マギ,
李青舜（り せいしゅん）,マギ,
夏黄文（か こうぶん）,マギ,
呂斎（りょさい）,マギ,
迷宮生物兵団,マギ,
閻体（えんたい）,マギ,
閻心（えんしん）,マギ,
閻技（えんぎ）,マギ,
ババ / チャガン・シャマン,マギ,
ドルジ,マギ,
トーヤ,マギ,
ボヤン,マギ,
バートル,マギ,
ゴルタス,マギ,
才凛（さいりん）,マギ,
アブマド・サルージャ,マギ,
サブマド・サルージャ,マギ,
ラシッド・サルージャ,マギ,
バルカーク,マギ,
マルッキオ,マギ,
カシム,マギ,
ザイナブ,マギ,
ハッサン,マギ,
ワリード,マギ,
タリク,マギ,
SLM3兄弟,マギ,
アニス,マギ,
マリアム,マギ,
ナージャ,マギ,
ハルドゥーブ,マギ,
マタル・モガメット,マギ,
マイヤーズ,マギ,
ドロン,マギ,
イレーヌ・スミルノフ,マギ,
モージャ,マギ,
クレーメンス,マギ,
ヤコフ,マギ,
ゲムナー,マギ,
レジーナ,マギ,
リリマナ、フョードル、アショーカ、エーベルハルト,マギ,
ティトス・アレキウス,マギ,
スフィントス・カーメン,マギ,
ネロ,マギ,
ムハラジャ,マギ,
チョッポ,マギ,
水月（すいげつ）,マギ,
アラン,マギ,
セレス,マギ,
リンリー,マギ,
リリアナ,マギ,
ヒューイ,マギ,
サーナ,マギ,
マルガ,マギ,
ゲオルガ,マギ,
オットー,マギ,
エッダ,マギ,
イザベラ,マギ,
イアン,マギ,
シェヘラザード,マギ,
ネルヴァ・ユリウス・カルアデス,マギ,
シャックス,マギ,
イグナティウス・アレキウス,マギ,
ブルソン,マギ,
ククルカン,マギ,
ペルディナウス・アレキウス,マギ,
ムー・アレキウス,マギ,
バルバトス,マギ,
ミュロン・アレキウス,マギ,
ロゥロゥ,マギ,
ヤクート,マギ,
ラゾル,マギ,
シャンバル・ラマー,マギ,
トト,マギ,
マーデル・オーマ・マリアデル,マギ,
キール,マギ,
ファティマー,マギ,
S・ナンド,マギ,
L・ナンド,マギ,
M・ナンド,マギ,
ガルダ,マギ,
サディ,マギ,
ダライアス,マギ,
ゼスティウス,マギ,
アポロニウス,マギ,
ダバシャディール4世,マギ,
セレンディーネ・ディクメンオウルズ・ドゥ・パルテビア,マギ,
セイラン・ディクメンオウルス・ドゥ・パルテビア,マギ,
バルバロッサ,マギ,
グラシャラボラス,マギ,
グシオン,マギ,
ドラグリエル・ヘンリウス・ノドミス・ペルテゴミドゥス,マギ,
ファーラン,マギ,
ズルムッド,マギ,
タミーラ,マギ,
ザミール、タビィ,マギ,
ダイル,マギ,
ラーナ、オクト、クルキ、バトゥー,マギ,
シャカ,マギ,
メンフィス,マギ,
ザイザフォン,マギ,
鋼鉄練鎌（セルサール・ジャイア）,マギ,
ロッター,マギ,
バドル,マギ,
エスラ,マギ,
アールマカン・アメン・ラー,マギ,
ヴァッサゴ,マギ,
アテンクメン,マギ,
ナルメス・ティティ,マギ,
ネフェルト,マギ,
ホルメス,マギ,
パトラ・アメン・ラー,マギ,
ガフラー・カー,マギ,
アンビス,マギ,
ミラ・ディアノス・アルテミーナ,マギ,
ケルベロス,マギ,
ピスティ,マギ,
パルシネ・プラテミア,マギ,
ダリオス・レオクセス,マギ,
アロセス,マギ,
スパルトス,マギ,
ラメトト,マギ,
フォルネウス,マギ,
イムチャック族族長,マギ,
キキリク,マギ,
イムシシカ,マギ,
倭健彦（ヤマト タケルヒコ）,マギ,
カイム,マギ,
七海（ナナウミ）,マギ,
難升米（ナシメ）,マギ,
アルバ / 練玉艶（れん ぎょくえん）→練白瑛（れん はくえい）,マギ,
イスナーン,マギ,
ドゥニヤ・ムスタシム,マギ,
イサアク,マギ,
ビョルン,マギ,
大聖母（オーム・マドーラ）,マギ,
オルバ,マギ,
アーロン,マギ,
ヨーン,マギ,
ブロル,マギ,
ビルギット,マギ,
ジャミル,マギ,
ブーデル,マギ,
エリザベス,マギ,
ユナン,マギ,
ライラ,マギ,
サアサ,マギ,
ティアレ,マギ,
マルガレータ,マギ,
ソロモン・ヨアズ・アブラヒム,マギ,
シバ,マギ,
ウーゴ / ウラルトゥーゴ・ノイ・ヌエフ,マギ,
アルバ,マギ,
ワヒード,マギ,
セッタ,マギ,
テス,マギ,
マレース、アブリール、ヤヌユ、サムベル,マギ,
ダビデ・ヨアズ・アブラヒム,マギ,
モモ,マギ,
カトリ・ウコンネミ,牧場の少女カトリ,30
アベル,牧場の少女カトリ,
マルティ・ハルマ,牧場の少女カトリ,
ペッカ,牧場の少女カトリ,
ユリス・ウコンネミ,牧場の少女カトリ,
イルダ・ウコンネミ,牧場の少女カトリ,
サラ・ウコンネミ,牧場の少女カトリ,
ユーラ,牧場の少女カトリ,
ベイネ・ハルマ,牧場の少女カトリ,
マリ・ハルマ,牧場の少女カトリ,
マルティの母,牧場の少女カトリ,
トポル,牧場の少女カトリ,
ミローレ,牧場の少女カトリ,
サーシャ,牧場の少女カトリ,
テーム・ライッコラ,牧場の少女カトリ,
ウッラ・ライッコラ,牧場の少女カトリ,
ビヒトリ,牧場の少女カトリ,
アンネリ,牧場の少女カトリ,
エスコ,牧場の少女カトリ,
テームが所有する主な牛たち,牧場の少女カトリ,
ヨルム,牧場の少女カトリ,
シロ,牧場の少女カトリ,
グニンラ,牧場の少女カトリ,
ハンナ,牧場の少女カトリ,
アッキ・ランタ,牧場の少女カトリ,
ヘレナ,牧場の少女カトリ,
ミーナ,牧場の少女カトリ,
ランタ夫人,牧場の少女カトリ,
アッキ宅のお手伝いさん,牧場の少女カトリ,
パーブォ,牧場の少女カトリ,
ハンナの仲間,牧場の少女カトリ,
ビルッキ,牧場の少女カトリ,
アルノ,牧場の少女カトリ,
グニンラの話に出てくる架空の登場人物,牧場の少女カトリ,
ロッタ・クウセラ,牧場の少女カトリ,
クラウス・クウセラ,牧場の少女カトリ,
ビリヤミ,牧場の少女カトリ,
アリーナ,牧場の少女カトリ,
ヘンリッカ,牧場の少女カトリ,
カルロ・クウセラ,牧場の少女カトリ,
ミッキ,牧場の少女カトリ,
ソフィヤ・ニーラネン,牧場の少女カトリ,
レア,牧場の少女カトリ,
エミリア,牧場の少女カトリ,
エミリアの父,牧場の少女カトリ,
ラスキ,牧場の少女カトリ,
クスター,牧場の少女カトリ,
オーレ・ルゲイエ,牧場の少女カトリ,
悪魔,牧場の少女カトリ,
車掌,牧場の少女カトリ,
アンティ,牧場の少女カトリ,
牧師,牧場の少女カトリ,
クーシ,牧場の少女カトリ,
フロントの人,牧場の少女カトリ,
ヘルマン・コッコ,牧場の少女カトリ,
エリアス・リラク,牧場の少女カトリ,
イーネス,牧場の少女カトリ,
セルマ,牧場の少女カトリ,
ノーラ,牧場の少女カトリ,
サロモン,牧場の少女カトリ,
レオ,牧場の少女カトリ,
